"ProductName","Provenance","StorageType","Entity","Attribute","DataType","LinkedTo","Property"
"LITE","lite-api","RDBMS-Postgres-Django","documents_document","id","text--text","organisations_documentonorganisation","FOREIGN KEY"
"LITE","lite-api","RDBMS-Postgres-Django","auth_permission","id","text--text","auth_group_permissions","FOREIGN KEY"
"LITE","lite-api","RDBMS-Postgres-Django","cases_ecjuquery","responded_at","timestamptz--timestamp with time zone","NONE","OPTIONAL"
"LITE","lite-api","RDBMS-Postgres-Django","teams_department","name","text--text","NONE","UNIQUE"
"LITE","lite-api","RDBMS-Postgres-Django","organisations_externallocation","id","uuid--uuid","NONE","PRIMARY KEY"
"LITE","lite-api","RDBMS-Postgres-Django","cases_caseassignment","created_at","timestamptz--timestamp with time zone","NONE","OPTIONAL"
"LITE","lite-api","RDBMS-Postgres-Django","address","id","int4--integer","site","FOREIGN KEY"
"LITE","lite-api","RDBMS-Postgres-Django","statuses_casestatus","status","varchar--character varying","NONE","UNIQUE"
"LITE","lite-api","RDBMS-Postgres-Django","control_list_entry","controlled","bool--boolean","NONE","OPTIONAL"
"LITE","lite-api","RDBMS-Postgres-Django","compliance_compliancevisitcase","visit_type","varchar--character varying","NONE","OPTIONAL"
"LITE","lite-api","RDBMS-Postgres-Django","good","id","varchar--character varying","good_control_list_entries","FOREIGN KEY"
"LITE","lite-api","RDBMS-Postgres-Django","licences_licence","id","uuid--uuid","licences_licence_hmrc_integration_usage_updates","FOREIGN KEY"
"LITE","lite-api","RDBMS-Postgres-Django","control_list_entry","id","int4--integer","good_control_list_entries","FOREIGN KEY"
"LITE","lite-api","RDBMS-Postgres-Django","good","id","int4--integer","goods_gooddocument","FOREIGN KEY"
"LITE","lite-api","RDBMS-Postgres-Django","cases_casedocument","type","varchar--character varying","NONE","UNIQUE"
"LITE","lite-api","RDBMS-Postgres-Django","report_summaries_reportsummarysubject","id","int4--integer","good","FOREIGN KEY"
"LITE","lite-api","RDBMS-Postgres-Django","open_general_licence","id","text--text","open_general_licence_case","FOREIGN KEY"
"LITE","lite-api","RDBMS-Postgres-Django","users_role","id","uuid--uuid","users_userorganisationrelationship","FOREIGN KEY"
"LITE","lite-api","RDBMS-Postgres-Django","cases_casetype","id","text--text","cases_case","FOREIGN KEY"
"LITE","lite-api","RDBMS-Postgres-Django","cases_casedocument","case_id","uuid--uuid","NONE","UNIQUE"
"LITE","lite-api","RDBMS-Postgres-Django","applications_baseapplication","is_informed_wmd","bool--boolean","NONE","OPTIONAL"
"LITE","lite-api","RDBMS-Postgres-Django","documents_document","id","int4--integer","goods_gooddocument","FOREIGN KEY"
"LITE","lite-api","RDBMS-Postgres-Django","django_content_type","id","uuid--uuid","background_task_completedtask","FOREIGN KEY"
"LITE","lite-api","RDBMS-Postgres-Django","site_users","id","int4--integer","NONE","NOT NULL"
"LITE","lite-api","RDBMS-Postgres-Django","external_data_denial","id","int4--integer","applications_denialmatchonapplication","FOREIGN KEY"
"LITE","lite-api","RDBMS-Postgres-Django","cases_ecjuquery","query_type","varchar--character varying","NONE","OPTIONAL"
"LITE","lite-api","RDBMS-Postgres-Django","cases_case","id","int4--integer","cases_caseassignment","FOREIGN KEY"
"LITE","lite-api","RDBMS-Postgres-Django","parties_party","id","int4--integer","parties_party_flags","FOREIGN KEY"
"LITE","lite-api","RDBMS-Postgres-Django","routing_rules_routingrule_flags_to_exclude","flag_id","uuid--uuid","NONE","UNIQUE"
"LITE","lite-api","RDBMS-Postgres-Django","licences_licence","reference_code","varchar--character varying","NONE","UNIQUE"
"LITE","lite-api","RDBMS-Postgres-Django","applications_countryonapplication","id","uuid--uuid","applications_countryonapplication_flags","FOREIGN KEY"
"LITE","lite-api","RDBMS-Postgres-Django","users_govuser","baseuser_ptr_id","uuid--uuid","cases_caseassignment","FOREIGN KEY"
"LITE","lite-api","RDBMS-Postgres-Django","flag","id","varchar--character varying","flagging_rule","FOREIGN KEY"
"LITE","lite-api","RDBMS-Postgres-Django","parties_party","product_differences_note","text--text","NONE","OPTIONAL"
"LITE","lite-api","RDBMS-Postgres-Django","users_baseuser","id","varchar--character varying","users_baseuser_user_permissions","FOREIGN KEY"
"LITE","lite-api","RDBMS-Postgres-Django","teams_team","id","text--text","flagging_rule","FOREIGN KEY"
"LITE","lite-api","RDBMS-Postgres-Django","teams_department","id","int4--integer","cases_departmentsla","FOREIGN KEY"
"LITE","lite-api","RDBMS-Postgres-Django","statuses_casestatus","id","text--text","routing_rules_routingrule","FOREIGN KEY"
"LITE","lite-api","RDBMS-Postgres-Django","background_task","creator_object_id","int4--integer","NONE","CHECK"
"LITE","lite-api","RDBMS-Postgres-Django","users_baseuser","id","varchar--character varying","users_baseuser_groups","FOREIGN KEY"
"LITE","lite-api","RDBMS-Postgres-Django","cases_case","copy_of_id","uuid--uuid","NONE","OPTIONAL"
"LITE","lite-api","RDBMS-Postgres-Django","teams_team","id","uuid--uuid","queue","FOREIGN KEY"
"LITE","lite-api","RDBMS-Postgres-Django","background_task_completedtask","attempts","int4--integer","NONE","OPTIONAL"
"LITE","lite-api","RDBMS-Postgres-Django","flag","id","text--text","routing_rules_routingrule_flags_to_exclude","FOREIGN KEY"
"LITE","lite-api","RDBMS-Postgres-Django","parties_party","id","varchar--character varying","applications_partyonapplication","FOREIGN KEY"
"LITE","lite-api","RDBMS-Postgres-Django","teams_team","id","int4--integer","queue","FOREIGN KEY"
"LITE","lite-api","RDBMS-Postgres-Django","organisation","vat_number","text--text","NONE","OPTIONAL"
"LITE","lite-api","RDBMS-Postgres-Django","health_check_db_testmodel","title","varchar--character varying","NONE","OPTIONAL"
"LITE","lite-api","RDBMS-Postgres-Django","teams_team","id","int4--integer","advice","FOREIGN KEY"
"LITE","lite-api","RDBMS-Postgres-Django","routing_rules_routingrule","id","text--text","routing_rules_routingrule_case_types","FOREIGN KEY"
"LITE","lite-api","RDBMS-Postgres-Django","users_baseuser","id","uuid--uuid","NONE","NOT NULL"
"LITE","lite-api","RDBMS-Postgres-Django","users_role_statuses","id","int4--integer","NONE","PRIMARY KEY"
"LITE","lite-api","RDBMS-Postgres-Django","countries_country","id","uuid--uuid","open_general_licence_countries","FOREIGN KEY"
"LITE","lite-api","RDBMS-Postgres-Django","applications_goodonapplication","id","uuid--uuid","licences_goodonlicence","FOREIGN KEY"
"LITE","lite-api","RDBMS-Postgres-Django","licences_licence","id","uuid--uuid","NONE","PRIMARY KEY"
"LITE","lite-api","RDBMS-Postgres-Django","cases_case","id","text--text","compliance_compliancesitecase","FOREIGN KEY"
"LITE","lite-api","RDBMS-Postgres-Django","licences_licence","id","varchar--character varying","licences_goodonlicence","FOREIGN KEY"
"LITE","lite-api","RDBMS-Postgres-Django","letter_templates_lettertemplate","include_digital_signature","bool--boolean","NONE","OPTIONAL"
"LITE","lite-api","RDBMS-Postgres-Django","address","country_id","varchar--character varying","NONE","UNIQUE"
"LITE","lite-api","RDBMS-Postgres-Django","licences_licence","id","int4--integer","generated_documents_generatedcasedocument","FOREIGN KEY"
"LITE","lite-api","RDBMS-Postgres-Django","report_summaries_reportsummarysubject","id","varchar--character varying","applications_goodonapplication","FOREIGN KEY"
"LITE","lite-api","RDBMS-Postgres-Django","compliance_compliancevisitcase","case_ptr_id","uuid--uuid","compliance_complianceperson","FOREIGN KEY"
"LITE","lite-api","RDBMS-Postgres-Django","applications_goodonapplication","is_good_incorporated","bool--boolean","NONE","OPTIONAL"
"LITE","lite-api","RDBMS-Postgres-Django","applications_baseapplication","is_compliant_limitations_eu","bool--boolean","NONE","OPTIONAL"
"LITE","lite-api","RDBMS-Postgres-Django","letter_templates_lettertemplate","id","uuid--uuid","NONE","NOT NULL"
"LITE","lite-api","RDBMS-Postgres-Django","cases_ecjuquery","raised_by_user_id","uuid--uuid","NONE","OPTIONAL"
"LITE","lite-api","RDBMS-Postgres-Django","letter_templates_lettertemplate","id","uuid--uuid","NONE","PRIMARY KEY"
"LITE","lite-api","RDBMS-Postgres-Django","licences_hmrcintegrationusagedata","created_at","timestamptz--timestamp with time zone","NONE","OPTIONAL"
"LITE","lite-api","RDBMS-Postgres-Django","applications_standardapplication","trade_control_activity_other","varchar--character varying","NONE","OPTIONAL"
"LITE","lite-api","RDBMS-Postgres-Django","licences_licence","id","text--text","licences_licence_hmrc_integration_usage_updates","FOREIGN KEY"
"LITE","lite-api","RDBMS-Postgres-Django","organisation","id","uuid--uuid","users_role","FOREIGN KEY"
"LITE","lite-api","RDBMS-Postgres-Django","countries_country","id","varchar--character varying","routing_rules_routingrule","FOREIGN KEY"
"LITE","lite-api","RDBMS-Postgres-Django","cases_case","id","uuid--uuid","cases_goodcountrydecision","FOREIGN KEY"
"LITE","lite-api","RDBMS-Postgres-Django","routing_rules_routinghistory","case_queues","jsonb--jsonb","NONE","OPTIONAL"
"LITE","lite-api","RDBMS-Postgres-Django","applications_partyonapplication","id","int4--integer","NONE","PRIMARY KEY"
"LITE","lite-api","RDBMS-Postgres-Django","goods_pvgradingdetails","id","varchar--character varying","good","FOREIGN KEY"
"LITE","lite-api","RDBMS-Postgres-Django","external_data_denial","item_list_codes","text--text","NONE","OPTIONAL"
"LITE","lite-api","RDBMS-Postgres-Django","users_baseuser","id","text--text","django_admin_log","FOREIGN KEY"
"LITE","lite-api","RDBMS-Postgres-Django","cases_casereferencecode","year","int4--integer","NONE","CHECK"
"LITE","lite-api","RDBMS-Postgres-Django","compliance_compliancevisitcase","visit_date","date--date","NONE","OPTIONAL"
"LITE","lite-api","RDBMS-Postgres-Django","applications_externallocationonapplication","external_location_id","uuid--uuid","NONE","OPTIONAL"
"LITE","lite-api","RDBMS-Postgres-Django","site","id","varchar--character varying","site_users","FOREIGN KEY"
"LITE","lite-api","RDBMS-Postgres-Django","control_list_entry","id","uuid--uuid","good_control_list_entries","FOREIGN KEY"
"LITE","lite-api","RDBMS-Postgres-Django","applications_goodonapplication","id","int4--integer","applications_goodonapplication_control_list_entries","FOREIGN KEY"
"LITE","lite-api","RDBMS-Postgres-Django","teams_team","id","int4--integer","cases_ecjuquery","FOREIGN KEY"
"LITE","lite-api","RDBMS-Postgres-Django","report_summaries_reportsummaryprefix","id","int4--integer","applications_goodonapplication","FOREIGN KEY"
"LITE","lite-api","RDBMS-Postgres-Django","picklists_picklistitem","text","text--text","NONE","OPTIONAL"
"LITE","lite-api","RDBMS-Postgres-Django","statuses_casestatus","priority","int2--smallint","NONE","NOT NULL"
"LITE","lite-api","RDBMS-Postgres-Django","queries_query","case_ptr_id","uuid--uuid","end_user_advisories_enduseradvisoryquery","FOREIGN KEY"
"LITE","lite-api","RDBMS-Postgres-Django","cases_case","id","uuid--uuid","NONE","NOT NULL"
"LITE","lite-api","RDBMS-Postgres-Django","regimes_regimeentry","id","int4--integer","applications_goodonapplicationregimeentry","FOREIGN KEY"
"LITE","lite-api","RDBMS-Postgres-Django","organisations_documentonorganisation","expiry_date","date--date","NONE","OPTIONAL"
"LITE","lite-api","RDBMS-Postgres-Django","background_task","priority","int4--integer","NONE","NOT NULL"
"LITE","lite-api","RDBMS-Postgres-Django","applications_countryonapplication_flags","id","int4--integer","NONE","PRIMARY KEY"
"LITE","lite-api","RDBMS-Postgres-Django","organisation","eori_number","text--text","NONE","OPTIONAL"
"LITE","lite-api","RDBMS-Postgres-Django","countries_country","id","uuid--uuid","goods_type_countries","FOREIGN KEY"
"LITE","lite-api","RDBMS-Postgres-Django","queue","id","varchar--character varying","queue","FOREIGN KEY"
"LITE","lite-api","RDBMS-Postgres-Django","letter_templates_lettertemplate","id","varchar--character varying","generated_documents_generatedcasedocument","FOREIGN KEY"
"LITE","lite-api","RDBMS-Postgres-Django","applications_applicationdocument","document_type","text--text","NONE","OPTIONAL"
"LITE","lite-api","RDBMS-Postgres-Django","applications_baseapplication","case_ptr_id","uuid--uuid","applications_exhibitionclearanceapplication","FOREIGN KEY"
"LITE","lite-api","RDBMS-Postgres-Django","users_baseuser_user_permissions","id","int4--integer","NONE","PRIMARY KEY"
"LITE","lite-api","RDBMS-Postgres-Django","compliance_openlicencereturns","organisation_id","uuid--uuid","NONE","UNIQUE"
"LITE","lite-api","RDBMS-Postgres-Django","documents_document","id","uuid--uuid","NONE","NOT NULL"
"LITE","lite-api","RDBMS-Postgres-Django","open_general_licence_case","open_general_licence_id","uuid--uuid","NONE","OPTIONAL"
"LITE","lite-api","RDBMS-Postgres-Django","cases_case","id","varchar--character varying","open_general_licence_case","FOREIGN KEY"
"LITE","lite-api","RDBMS-Postgres-Django","goods_type_countries","id","int4--integer","NONE","NOT NULL"
"LITE","lite-api","RDBMS-Postgres-Django","compliance_openlicencereturns","id","int4--integer","compliance_openlicencereturns_licences","FOREIGN KEY"
"LITE","lite-api","RDBMS-Postgres-Django","users_userorganisationrelationship","user_id","uuid--uuid","NONE","UNIQUE"
"LITE","lite-api","RDBMS-Postgres-Django","licences_licence","id","int4--integer","compliance_openlicencereturns_licences","FOREIGN KEY"
"LITE","lite-api","RDBMS-Postgres-Django","flagging_rule","description","text--text","NONE","OPTIONAL"
"LITE","lite-api","RDBMS-Postgres-Django","users_role_statuses","role_id","uuid--uuid","NONE","UNIQUE"
"LITE","lite-api","RDBMS-Postgres-Django","users_exporteruser","baseuser_ptr_id","uuid--uuid","cases_ecjuquerydocument","FOREIGN KEY"
"LITE","lite-api","RDBMS-Postgres-Django","users_baseuser","email","varchar--character varying","NONE","UNIQUE"
"LITE","lite-api","RDBMS-Postgres-Django","flagging_rule","is_for_verified_goods_only","bool--boolean","NONE","OPTIONAL"
"LITE","lite-api","RDBMS-Postgres-Django","good_flags","id","int4--integer","NONE","PRIMARY KEY"
"LITE","lite-api","RDBMS-Postgres-Django","users_role","id","text--text","users_govuser","FOREIGN KEY"
"LITE","lite-api","RDBMS-Postgres-Django","open_general_licence_control_list_entries","opengenerallicence_id","uuid--uuid","NONE","UNIQUE"
"LITE","lite-api","RDBMS-Postgres-Django","applications_countryonapplication","other_contract_type_text","varchar--character varying","NONE","OPTIONAL"
"LITE","lite-api","RDBMS-Postgres-Django","applications_baseapplication","case_ptr_id","uuid--uuid","applications_f680clearanceapplication","FOREIGN KEY"
"LITE","lite-api","RDBMS-Postgres-Django","users_userorganisationrelationship","id","int4--integer","NONE","PRIMARY KEY"
"LITE","lite-api","RDBMS-Postgres-Django","decisions_decision","id","varchar--character varying","letter_templates_lettertemplate_decisions","FOREIGN KEY"
"LITE","lite-api","RDBMS-Postgres-Django","report_summaries_reportsummarysubject","id","uuid--uuid","NONE","PRIMARY KEY"
"LITE","lite-api","RDBMS-Postgres-Django","teams_team","id","int4--integer","cases_casereviewdate","FOREIGN KEY"
"LITE","lite-api","RDBMS-Postgres-Django","licences_licence","id","varchar--character varying","licences_licence_decisions","FOREIGN KEY"
"LITE","lite-api","RDBMS-Postgres-Django","routing_rules_routingrule","country_id","varchar--character varying","NONE","UNIQUE"
"LITE","lite-api","RDBMS-Postgres-Django","users_baseuser","id","int4--integer","users_baseuser_groups","FOREIGN KEY"
"LITE","lite-api","RDBMS-Postgres-Django","applications_f680clearanceapplication_types","id","int4--integer","NONE","NOT NULL"
"LITE","lite-api","RDBMS-Postgres-Django","background_task_completedtask","repeat_until","timestamptz--timestamp with time zone","NONE","OPTIONAL"
"LITE","lite-api","RDBMS-Postgres-Django","advice","type","varchar--character varying","NONE","UNIQUE"
"LITE","lite-api","RDBMS-Postgres-Django","goods_pvgradingdetails","issuing_authority","text--text","NONE","OPTIONAL"
"LITE","lite-api","RDBMS-Postgres-Django","users_basenotification","id","int4--integer","users_exporternotification","FOREIGN KEY"
"LITE","lite-api","RDBMS-Postgres-Django","parties_party_flags","flag_id","uuid--uuid","NONE","UNIQUE"
"LITE","lite-api","RDBMS-Postgres-Django","cases_ecjuquerydocument","user_id","uuid--uuid","NONE","UNIQUE"
"LITE","lite-api","RDBMS-Postgres-Django","denial_reasons_denialreason","id","int4--integer","applications_applicationdenialreason_reasons","FOREIGN KEY"
"LITE","lite-api","RDBMS-Postgres-Django","external_data_denial","reference","text--text","NONE","UNIQUE"
"LITE","lite-api","RDBMS-Postgres-Django","background_task_completedtask","priority","int4--integer","NONE","NOT NULL"
"LITE","lite-api","RDBMS-Postgres-Django","applications_goodonapplication_control_list_entries","id","int4--integer","NONE","NOT NULL"
"LITE","lite-api","RDBMS-Postgres-Django","parties_party","end_user_document_available","bool--boolean","NONE","OPTIONAL"
"LITE","lite-api","RDBMS-Postgres-Django","applications_standardapplication","security_approvals","_varchar--ARRAY","NONE","OPTIONAL"
